,RaceId,DriverId,ConstructorId,GridNumber,DriverPosition
22828,941,3,131,1,\N
22821,941,4,1,19,11
22816,941,8,6,5,8
22815,941,13,3,15,4
22819,941,18,1,13,9
22813,941,20,6,4,2
22827,941,154,208,8,\N
22829,941,807,10,6,\N
22818,941,813,208,14,7
22814,941,815,10,7,3
22825,941,817,9,10,15
22822,941,822,3,3,12
22832,941,826,9,11,5
22830,941,828,15,17,\N
22824,941,829,209,17,14
22820,941,830,5,9,10
22817,941,831,15,12,6
22826,941,832,5,20,\N
22823,941,833,209,18,13
22831,942,1,131,2,1
22833,942,3,131,1,2
22842,942,4,1,9,11
22847,942,8,6,18,\N
22848,942,13,3,7,\N
22837,942,18,1,11,6
22834,942,20,6,13,3
22849,942,154,208,10,\N
22845,942,807,10,6,\N
22839,942,813,208,12,8
22836,942,815,10,5,5
22841,942,817,9,3,10
22850,942,822,3,16,\N
22844,942,826,9,4,\N
22846,942,828,15,14,\N
22851,942,829,209,19,\N
22835,942,830,5,8,4
22840,942,831,15,15,9
22838,942,832,5,20,7
22843,942,834,209,17,12
22853,943,1,131,2,2
22852,943,3,131,1,1
22871,943,4,1,18,\N
22870,943,8,6,19,\N
22857,943,13,3,7,6
22865,943,18,1,20,14
22869,943,20,6,3,\N
22861,943,154,208,12,10
22858,943,807,10,10,7
22862,943,813,208,13,11
22859,943,815,10,9,8
22856,943,817,9,5,5
22854,943,822,3,6,3
22855,943,826,9,4,4
22863,943,828,15,14,12
22867,943,829,209,17,16
22860,943,830,5,8,9
22868,943,831,15,15,\N
22864,943,832,5,11,13
22866,943,834,209,16,15
22873,944,1,131,2,2
22872,944,3,131,1,1
22886,944,4,1,20,15
22875,944,8,6,4,4
22891,944,13,3,8,\N
22885,944,18,1,16,14
22874,944,20,6,3,3
22879,944,154,208,14,8
22877,944,807,10,5,6
22881,944,813,208,15,10
22883,944,815,10,11,12
22882,944,817,9,19,11
22876,944,822,3,7,5
22878,944,826,9,6,7
22887,944,828,15,12,16
22888,944,829,209,18,17
22880,944,830,5,9,9
22884,944,831,15,13,13
22890,944,832,5,10,\N
22889,944,834,209,17,18
22893,945,1,131,2,2
22892,945,3,131,1,1
22908,945,4,1,16,17
22894,945,8,6,3,3
22899,945,13,3,8,8
22903,945,18,1,12,12
22895,945,20,6,15,4
22900,945,154,208,18,9
22898,945,807,10,7,7
22911,945,813,208,13,\N
22896,945,815,10,4,5
22897,945,817,9,5,6
22904,945,822,3,6,13
22901,945,826,9,9,10
22905,945,828,15,17,14
22909,945,829,209,19,18
22907,945,830,5,11,16
22906,945,831,15,14,15
22902,945,832,5,10,11
22910,945,833,209,20,19
22913,948,1,131,1,2
22912,948,3,131,2,1
22932,948,4,1,11,\N
22929,948,8,6,4,\N
22916,948,13,3,6,5
22925,948,18,1,12,14
22914,948,20,6,3,3
22917,948,154,210,19,6
22918,948,807,10,10,7
22924,948,815,10,9,13
22915,948,817,9,8,4
22931,948,821,210,20,\N
22919,948,822,3,16,8
22923,948,825,4,14,12
22933,948,826,9,18,\N
22928,948,828,15,15,\N
22921,948,830,5,5,10
22926,948,831,15,17,15
22920,948,832,5,7,9
22922,948,835,4,13,11
22927,948,836,209,21,16
22930,948,837,209,22,\N
22936,949,1,131,1,3
22934,949,3,131,2,1
22935,949,8,6,4,2
22941,949,13,3,7,8
22953,949,18,1,14,\N
22954,949,20,6,3,\N
22938,949,154,210,9,5
22948,949,807,10,8,15
22949,949,815,10,18,16
22937,949,817,9,5,4
22952,949,821,210,13,\N
22942,949,822,3,6,9
22944,949,825,4,22,11
22940,949,826,9,15,7
22945,949,828,15,17,12
22939,949,830,5,10,6
22947,949,831,15,21,14
22951,949,832,5,11,\N
22955,949,835,4,19,\N
22946,949,836,209,16,13
22950,949,837,209,20,17
22943,949,838,1,12,10
22962,950,1,131,22,7
22956,950,3,131,1,1
22967,950,4,1,11,12
22960,950,8,6,3,5
22961,950,13,3,10,6
22968,950,18,1,12,13
22957,950,20,6,4,2
22974,950,154,210,14,19
22970,950,807,10,13,15
22966,950,815,10,7,11
22959,950,817,9,2,4
22969,950,821,210,18,14
22965,950,822,3,5,10
22972,950,825,4,17,17
22958,950,826,9,6,3
22971,950,828,15,15,16
22963,950,830,5,9,8
22975,950,831,15,16,20
22964,950,832,5,8,9
22977,950,835,4,19,22
