,RaceId,DriverId,ConstructorId,GridNumber,QualifyingPosition,CircuitId,TotalDriverPoints
4142,987,840,3,16,18,18,40
4143,987,842,5,19,17,18,0
4144,987,843,5,18,15,18,0
4145,988,1,131,2,2,24,363
4146,988,4,1,11,11,24,17
4147,988,8,6,5,5,24,205
4148,988,13,3,10,10,24,43
4149,988,20,6,3,3,24,317
4150,988,154,210,16,16,24,28
4151,988,807,4,7,7,24,43
4152,988,815,10,8,8,24,100
4153,988,817,9,4,4,24,200
4154,988,822,131,1,1,24,305
4155,988,825,210,14,14,24,19
4156,988,828,15,19,19,24,0
4157,988,830,9,6,6,24,168
4158,988,832,4,12,12,24,54
4159,988,836,15,18,18,24,5
4160,988,838,1,13,13,24,13
4161,988,839,10,9,9,24,87
4162,988,840,3,15,15,24,40
4163,988,842,5,17,17,24,0
4164,988,843,5,20,20,24,0
4165,989,1,131,1,1,1,18
4166,989,4,1,10,11,1,10
4167,989,8,6,2,2,1,15
4168,989,20,6,3,3,1,25
4169,989,154,210,6,7,1,0
4170,989,807,4,7,8,1,6
4171,989,815,10,12,13,1,0
4172,989,817,9,8,5,1,12
4173,989,822,131,15,10,1,4
4174,989,825,210,5,6,1,0
4175,989,828,15,17,17,1,0
4176,989,830,9,4,4,1,8
4177,989,832,4,9,9,1,1
4178,989,838,1,11,12,1,2
4179,989,839,10,14,15,1,0
4180,989,840,3,13,14,1,0
4181,989,842,5,20,20,1,0
4182,989,843,5,16,16,1,0
4183,989,844,15,18,18,1,0
4184,989,845,3,19,19,1,0
4185,990,1,131,9,4,3,33
4186,990,4,1,13,13,3,16
4187,990,8,6,2,2,3,15
4188,990,20,6,1,1,3,50
4189,990,154,210,16,16,3,0
4190,990,807,4,7,8,3,14
4191,990,815,10,12,12,3,0
4192,990,817,9,4,5,3,12
4193,990,822,131,3,3,3,22
4194,990,825,210,6,7,3,10
4195,990,828,15,17,17,3,2
4196,990,830,9,15,15,3,8
4197,990,832,4,10,10,3,1
4198,990,838,1,14,14,3,6
4199,990,839,10,8,9,3,1
4200,990,840,3,20,20,3,0
4201,990,842,5,5,6,3,12
4202,990,843,5,11,11,3,0
4203,990,844,15,19,19,3,0
4204,990,845,3,18,18,3,0
4205,991,1,131,4,4,17,45
4206,991,4,1,13,13,17,22
4207,991,8,6,2,2,17,30
4208,991,20,6,1,1,17,54
4209,991,154,210,10,10,17,0
4210,991,807,4,7,7,17,22
4211,991,815,10,8,8,17,0
4212,991,817,9,6,6,17,37
4213,991,822,131,3,3,17,40
4214,991,825,210,11,11,17,11
4215,991,828,15,20,20,17,2
4216,991,830,9,5,5,17,18
4217,991,832,4,9,9,17,3
4218,991,838,1,14,14,17,6
4219,991,839,10,12,12,17,1
4220,991,840,3,18,18,17,0
4221,991,842,5,17,17,17,12
4222,991,843,5,15,15,17,0
4223,991,844,15,19,19,17,0
4224,991,845,3,16,16,17,0
4225,992,1,131,2,2,73,70
4226,992,4,1,12,13,73,28
4227,992,8,6,6,6,73,48
4228,992,20,6,1,1,73,66
4229,992,154,210,20,20,73,0
4230,992,807,4,14,9,73,22
4231,992,815,10,8,8,73,15
4232,992,817,9,4,4,73,37
4233,992,822,131,3,3,73,40
4234,992,825,210,15,15,73,11
4235,992,828,15,18,18,73,2
4236,992,830,9,5,5,73,18
4237,992,832,4,9,10,73,13
4238,992,838,1,16,16,73,8
4239,992,839,10,7,7,73,1
4240,992,840,3,10,11,73,4
4241,992,842,5,17,17,73,12
4242,992,843,5,19,19,73,1
4243,992,844,15,13,14,73,8
4244,992,845,3,11,12,73,0
4245,993,1,131,1,1,4,95
4246,993,4,1,8,8,4,32
4247,993,8,6,4,4,4,48
4248,993,20,6,3,3,4,78
4249,993,154,210,10,10,4,0
4250,993,807,4,16,16,4,22
4251,993,815,10,15,15,4,17
4252,993,817,9,6,6,4,47
4253,993,822,131,2,2,4,58
4254,993,825,210,7,7,4,19
4255,993,828,15,17,17,4,2
4256,993,830,9,5,5,4,33
4257,993,832,4,9,9,4,19
4258,993,838,1,11,11,4,8
4259,993,839,10,13,13,4,1
4260,993,840,3,18,19,4,4
4261,993,842,5,12,12,4,12
4262,993,843,5,20,20,4,1
4263,993,844,15,14,14,4,9
4264,993,845,3,19,18,4,0
4265,994,1,131,3,3,6,110
4266,994,4,1,7,7,6,32
4267,994,8,6,4,4,6,60
4268,994,20,6,2,2,6,96
4269,994,154,210,18,15,6,0
4270,994,807,4,11,11,6,26
4271,994,815,10,9,9,6,17
4272,994,817,9,1,1,6,72
4273,994,822,131,5,5,6,68
4274,994,825,210,19,19,6,19
4275,994,828,15,16,17,6,2
4276,994,830,9,20,20,6,35
4277,994,832,4,8,8,6,20
4278,994,838,1,12,12,6,8
4279,994,839,10,6,6,6,9
4280,994,840,3,17,18,6,4
4281,994,842,5,10,10,6,18
4282,994,843,5,15,16,6,1
4283,994,844,15,14,14,6,9
4284,994,845,3,13,13,6,0
4285,995,1,131,4,4,7,120
4286,995,4,1,14,14,7,32
4287,995,8,6,5,5,7,68
4288,995,20,6,1,1,7,121
4289,995,154,210,20,20,7,0
4290,995,807,4,7,7,7,32
4291,995,815,10,10,10,7,17
4292,995,817,9,6,6,7,84
4293,995,822,131,2,2,7,86
4294,995,825,210,11,11,7,19
4295,995,828,15,19,19,7,2
4296,995,830,9,3,3,7,50
4297,995,832,4,9,9,7,24
4298,995,838,1,15,15,7,8
4299,995,839,10,8,8,7,11
4300,995,840,3,17,17,7,4
4301,995,842,5,16,16,7,18
4302,995,843,5,12,12,7,1
4303,995,844,15,13,13,7,10
4304,995,845,3,18,18,7,0
4305,996,1,131,1,1,34,145
4306,996,4,1,16,16,34,32
4307,996,8,6,6,6,34,83
4308,996,20,6,3,3,34,131
4309,996,154,210,10,10,34,0
4310,996,807,4,12,12,34,34
4311,996,815,10,13,13,34,17
4312,996,817,9,5,5,34,96
4313,996,822,131,2,2,34,92
4314,996,825,210,9,9,34,27
4315,996,828,15,15,15,34,2
4316,996,830,9,4,4,34,68
4317,996,832,4,7,7,34,28
4318,996,838,1,17,18,34,8
4319,996,839,10,11,11,34,11
4320,996,840,3,19,20,34,4
4321,996,842,5,14,14,34,18
4322,996,843,5,20,17,34,1
4323,996,844,15,8,8,34,11
4324,996,845,3,18,19,34,0
4325,997,1,131,2,2,70,145
4326,997,4,1,13,14,70,36
4327,997,8,6,3,4,70,101
4328,997,20,6,6,3,70,146
4329,997,154,210,5,6,70,12
4330,997,807,4,10,10,70,34
4331,997,815,10,16,17,70,23
4332,997,817,9,7,7,70,96
4333,997,822,131,1,1,70,92
4334,997,825,210,8,8,70,37
4335,997,828,15,20,20,70,3
4336,997,830,9,4,5,70,93
4337,997,832,4,9,9,70,28
4338,997,838,1,15,16,70,8
4339,997,839,10,11,11,70,19
4340,997,840,3,14,15,70,4
4341,997,842,5,12,12,70,18
4342,997,843,5,19,19,70,1
4343,997,844,15,18,13,70,13
4344,997,845,3,17,18,70,0
4345,998,1,131,1,1,9,163
4346,998,4,1,13,13,9,40
4347,998,8,6,3,3,9,116
4348,998,20,6,2,2,9,171
4349,998,154,210,8,8,9,12
4350,998,807,4,11,11,9,42
4351,998,815,10,12,12,9,24
4352,998,817,9,6,6,9,106
4353,998,822,131,4,4,9,104
4354,998,825,210,7,7,9,39
4355,998,828,15,15,15,9,3
4356,998,830,9,5,5,9,93
4357,998,832,4,16,16,9,28
4358,998,838,1,17,17,9,8
4359,998,839,10,10,10,9,25
4360,998,840,3,19,19,9,4
4361,998,842,5,14,14,9,18
4362,998,843,5,0,20,9,1
4363,998,844,15,9,9,9,13
4364,998,845,3,18,18,9,0
4365,999,1,131,14,14,10,188
4366,999,4,1,11,11,10,40
4367,999,8,6,3,3,10,131
4368,999,20,6,1,1,10,171
4369,999,154,210,6,6,10,20
4370,999,807,4,7,7,10,52
4371,999,815,10,10,10,10,30
4372,999,817,9,20,15,10,106
4373,999,822,131,2,2,10,122
4374,999,825,210,5,5,10,39
4375,999,828,15,13,13,10,5
4376,999,830,9,4,4,10,105
4377,999,832,4,8,8,10,28
4378,999,838,1,19,20,10,8
4379,999,839,10,15,16,10,29
4380,999,840,3,18,19,10,4
4381,999,842,5,16,17,10,18
4382,999,843,5,17,18,10,2
4383,999,844,15,9,9,10,13
4384,999,845,3,12,12,10,0
4385,1000,1,131,1,1,11,213
4386,1000,4,1,11,11,11,44
4387,1000,8,6,3,3,11,146
4388,1000,20,6,4,4,11,189
4389,1000,154,210,10,10,11,21
4390,1000,807,4,13,13,11,52
4391,1000,815,10,19,19,11,30
4392,1000,817,9,12,12,11,118
4393,1000,822,131,2,2,11,132
4394,1000,825,210,9,9,11,45
4395,1000,828,15,14,14,11,5
4396,1000,830,9,7,7,11,105
4397,1000,832,4,5,5,11,30
4398,1000,838,1,16,16,11,8
4399,1000,839,10,18,18,11,29
4400,1000,840,3,15,15,11,4
4401,1000,842,5,6,6,11,26
4402,1000,843,5,8,8,11,2
4403,1000,844,15,17,17,11,13
4404,1000,845,3,20,20,11,0
4405,1001,1,131,1,1,13,231
4406,1001,4,1,15,17,13,44
4407,1001,8,6,6,6,13,146
4408,1001,20,6,2,2,13,214
4409,1001,154,210,5,5,13,27
4410,1001,807,4,20,15,13,52
4411,1001,815,10,4,4,13,40
4412,1001,817,9,8,8,13,118
4413,1001,822,131,19,10,13,144
4414,1001,825,210,9,9,13,49
4415,1001,828,15,13,14,13,6
4416,1001,830,9,7,7,13,120
4417,1001,832,4,14,16,13,30
4418,1001,838,1,18,20,13,8
4419,1001,839,10,3,3,13,37
4420,1001,840,3,17,19,13,4
4421,1001,842,5,10,11,13,28
4422,1001,843,5,11,12,13,2
4423,1001,844,15,12,13,13,13
4424,1001,845,3,16,18,13,0
4425,1002,1,131,3,3,14,256
4426,1002,4,1,13,13,14,44
4427,1002,8,6,1,1,14,164
4428,1002,20,6,2,2,14,226
4429,1002,154,210,6,6,14,27
4430,1002,807,4,20,14,14,52
4431,1002,815,10,14,16,14,46
4432,1002,817,9,19,15,14,118
4433,1002,822,131,4,4,14,159
4434,1002,825,210,11,11,14,49
4435,1002,828,15,18,19,14,6
4436,1002,830,9,5,5,14,130
4437,1002,832,4,7,7,14,34
4438,1002,838,1,17,20,14,8
4439,1002,839,10,8,8,14,45
4440,1002,840,3,10,10,14,6
4441,1002,842,5,9,9,14,28
4442,1002,843,5,16,18,14,2
4443,1002,844,15,15,17,14,13
4444,1002,845,3,12,12,14,1
4445,1003,1,131,1,1,15,281
4446,1003,4,1,11,11,15,50
4447,1003,8,6,5,5,15,174
4448,1003,20,6,3,3,15,241
4449,1003,154,210,8,8,15,27
4450,1003,807,4,10,10,15,53
4451,1003,815,10,7,7,15,46
4452,1003,817,9,6,6,15,126
4453,1003,822,131,4,4,15,171
4454,1003,825,210,16,16,15,49
4455,1003,828,15,14,14,15,6
4456,1003,830,9,2,2,15,148
4457,1003,832,4,12,12,15,38
4458,1003,838,1,18,18,15,8
4459,1003,839,10,9,9,15,45
4460,1003,840,3,20,20,15,6
4461,1003,842,5,15,15,15,28
4462,1003,843,5,17,17,15,2
4463,1003,844,15,13,13,15,15
4464,1003,845,3,19,19,15,1
4465,1004,1,131,2,2,71,306
4466,1004,4,1,16,17,71,50
4467,1004,8,6,4,4,71,186
4468,1004,20,6,3,3,71,256
4469,1004,154,210,9,9,71,27
4470,1004,807,4,12,15,71,53
4471,1004,815,10,8,8,71,47
4472,1004,817,9,18,12,71,134
4473,1004,822,131,1,1,71,189
4474,1004,825,210,5,5,71,53
4475,1004,828,15,10,10,71,6
4476,1004,830,9,19,11,71,158
4477,1004,832,4,11,14,71,38
4478,1004,838,1,15,19,71,8
4479,1004,839,10,6,6,71,47
4480,1004,840,3,14,20,71,6
4481,1004,842,5,17,13,71,28
4482,1004,843,5,20,16,71,2
4483,1004,844,15,7,7,71,21
4484,1004,845,3,13,18,71,1
4485,1005,1,131,1,1,22,331
4486,1005,4,1,18,18,22,50
4487,1005,8,6,4,4,22,196
4488,1005,20,6,8,9,22,264
4489,1005,154,210,5,5,22,31
4490,1005,807,4,16,16,22,53
4491,1005,815,10,9,10,22,53
4492,1005,817,9,15,15,22,146
4493,1005,822,131,2,2,22,207
4494,1005,825,210,12,12,22,53
4495,1005,828,15,20,20,22,6
4496,1005,830,9,3,3,22,173
4497,1005,832,4,13,13,22,39
4498,1005,838,1,19,19,22,8
4499,1005,839,10,11,8,22,49
4500,1005,840,3,14,14,22,6
4501,1005,842,5,7,7,22,28
4502,1005,843,5,6,6,22,2
4503,1005,844,15,10,11,22,21
4504,1005,845,3,17,17,22,1
4505,1006,1,131,1,1,69,346
4506,1006,4,1,13,16,69,50
4507,1006,8,6,2,3,69,221
4508,1006,20,6,5,2,69,276
4509,1006,154,210,8,8,69,31
4510,1006,807,4,7,7,69,61
4511,1006,815,10,10,10,69,57
4512,1006,817,9,4,5,69,146
4513,1006,822,131,3,4,69,217
4514,1006,825,210,12,12,69,53
4515,1006,828,15,16,19,69,7
4516,1006,830,9,18,15,69,191
4517,1006,832,4,11,11,69,45
4518,1006,838,1,17,20,69,8
4519,1006,839,10,6,6,69,49
4520,1006,840,3,15,18,69,6
4521,1006,842,5,19,13,69,28
4522,1006,843,5,20,14,69,4
4523,1006,844,15,9,9,69,21
4524,1006,845,3,14,17,69,1
4525,1007,1,131,3,3,32,358
4526,1007,4,1,12,12,32,50
4527,1007,8,6,6,6,32,236
4528,1007,20,6,4,4,32,294
4529,1007,154,210,18,16,32,31
4530,1007,807,4,7,7,32,69
4531,1007,815,10,13,13,32,57
4532,1007,817,9,1,1,32,146
4533,1007,822,131,5,5,32,227
4534,1007,825,210,16,18,32,53
4535,1007,828,15,10,10,32,9
4536,1007,830,9,2,2,32,216
4537,1007,832,4,8,8,32,45
4538,1007,838,1,15,17,32,12
4539,1007,839,10,11,11,32,49
4540,1007,840,3,17,19,32,6
4541,1007,842,5,20,15,32,29
4542,1007,843,5,14,14,32,4
4543,1007,844,15,9,9,32,27
4544,1007,845,3,19,20,32,1
4545,1008,1,131,1,1,18,383
4546,1008,4,1,17,18,18,50
4547,1008,8,6,4,4,18,251
4548,1008,20,6,2,2,18,302
4549,1008,154,210,8,9,18,35
4550,1008,807,4,13,14,18,69
4551,1008,815,10,12,12,18,58
4552,1008,817,9,11,6,18,158
4553,1008,822,131,3,3,18,237
4554,1008,825,210,10,11,18,55
4555,1008,828,15,6,7,18,9
4556,1008,830,9,5,5,18,234
4557,1008,832,4,15,16,18,45
4558,1008,838,1,20,20,18,12
4559,1008,839,10,18,13,18,49
4560,1008,840,3,19,19,18,6
4561,1008,842,5,9,10,18,29
4562,1008,843,5,16,17,18,4
4563,1008,844,15,7,8,18,33
4564,1008,845,3,14,15,18,1
4565,1009,1,131,1,1,24,408
4566,1009,4,1,15,15,24,50
4567,1009,8,6,4,4,24,251
4568,1009,20,6,3,3,24,320
4569,1009,154,210,7,7,24,37
4570,1009,807,4,10,10,24,69
4571,1009,815,10,14,14,24,62
4572,1009,817,9,5,5,24,170
4573,1009,822,131,2,2,24,247
4574,1009,825,210,13,13,24,56
4575,1009,828,15,12,12,24,9
4576,1009,830,9,6,6,24,249
4577,1009,832,4,11,11,24,53
4578,1009,838,1,18,18,24,12
4579,1009,839,10,9,9,24,49
4580,1009,840,3,20,20,24,6
4581,1009,842,5,17,17,24,29
4582,1009,843,5,16,16,24,4
4583,1009,844,15,8,8,24,39
4584,1009,845,3,19,19,24,1
